PO_Number,PO_Line_Number,PO_Date,PO_Fiscal_Year,PO_Type,PO_Line_Spend,PO_Line_Currency,PO_Line_Item,PO_Line_Unit_Price,PO_Line_Qty,PO_Line_UoM,PO_Line_Vendor,PO_Line_L4_Category,PO_Line_L2_Category,PO_Line_L1_Category,PO_Payment_Term,PO_Line_BU,PO_Line_L3_Category
751,751_1,8/23/2012,2012-2013,NON-IT Goods," $20,000.00 ",USD,safety glasses,20000,Each, $1.00 ,Prison Industry Authority,Safety glasses,Vision protection and accessories,Personal safety and protection,Defense and Law Enforcement and Security and Safety Equipment and Supplies,Transportation,NET 45 DAYS
751,751_2,08-08-2013,2013-2014,NON-IT Goods, $633.18 ,USD,VARIOUS SIBC WORKBOOKS,1,Each, $633.18 ,FedEx Office,Law enforcement vocational training services,Non scientific vocational training services,Vocational training,Education and Training Services,Franchise Tax Board,NET 45 DAYS
752,752_1,08-08-2013,2013-2014,NON-IT Goods," $21,090.00 ",USD,Dry fish food.,1,Each," $21,090.00 ","Nelson & Sons, Inc",Fish food pellets,Fish food,Animal feed,Live Plant and Animal Material and Accessories and Supplies,Fish and Wildlife,NET 45 DAYS
752,752_2,3/13/2013,2012-2013,NON-IT Services," $66,525.00 ",USD,Real Estate Appraisal,1,Each," $66,525.00 ",CONFIDENTIAL - Information Withheld,Real estate appraisal services,Real estate management services,Real estate services,Management and Business Professionals and Administrative Services,Transportation,NET 45 DAYS
753,753_1,09-08-2013,2013-2014,NON-IT Goods," $6,699.44 ",USD,supplies,1,Each," $6,699.44 ",Burkett's Office Supplies,Folders,Folders and binders and indexes,Office supplies,Office Equipment and Accessories and Supplies,Corrections and Rehabilitation,NET 45 DAYS
754,754_1,12-08-2013,2013-2014,IT Goods," $-3,042.34 ",USD,CREDIT associated to badge reader project,1,Each," $-3,042.34 ",RFI Communications & Security Systems,Magnetic stripe readers and encoders,Computer data input devices,Computer Equipment and Accessories,Information Technology Broadcasting and Telecommunications,Franchise Tax Board,NET 45 DAYS
754,754_2,12-08-2013,2013-2014,IT Goods," $4,053.00 ",USD,Material for badge reader project,1,Each," $4,053.00 ",RFI Communications & Security Systems,Magnetic stripe readers and encoders,Computer data input devices,Computer Equipment and Accessories,Information Technology Broadcasting and Telecommunications,Franchise Tax Board,NET 45 DAYS
754,754_3,12-08-2013,2013-2014,IT Goods," $3,907.48 ",USD,LABOR for badge reader project,1,Each," $3,907.48 ",RFI Communications & Security Systems,Magnetic stripe readers and encoders,Computer data input devices,Computer Equipment and Accessories,Information Technology Broadcasting and Telecommunications,Franchise Tax Board,NET 45 DAYS
755,755_1,8/16/2013,2013-2014,NON-IT Goods," $69,255.00 ",USD,Dekati Mass Monitor,1,Each," $69,255.00 ",Particle Instruments LLC,Automotive exhaust emission analyzers,Gas analyzers and monitors,Measuring and observing and testing instruments,Laboratory and Measuring and Observing and Testing Equipment,Air Resources Board,NET 45 DAYS
755,755_2,8/16/2013,2013-2014,NON-IT Goods, $575.00 ,USD,Cabinet for Dekati Mass Monitor,1,Each, $575.00 ,Particle Instruments LLC,Automotive exhaust emission analyzers,Gas analyzers and monitors,Measuring and observing and testing instruments,Laboratory and Measuring and Observing and Testing Equipment,Air Resources Board,NET 45 DAYS
755,755_3,8/16/2013,2013-2014,NON-IT Goods, $845.00 ,USD,Vacuum Hose (1.5M) Pressure Valve & NW16 Flange Connectors,1,Each, $845.00 ,Particle Instruments LLC,Automotive exhaust emission analyzers,Gas analyzers and monitors,Measuring and observing and testing instruments,Laboratory and Measuring and Observing and Testing Equipment,Air Resources Board,NET 45 DAYS
755,755_4,8/16/2013,2013-2014,NON-IT Goods," $2,710.00 ",USD,SV 16B Pump 115V/60Hz for 10 & 20 IPM Impactor,1,Each," $2,710.00 ",Particle Instruments LLC,Automotive exhaust emission analyzers,Gas analyzers and monitors,Measuring and observing and testing instruments,Laboratory and Measuring and Observing and Testing Equipment,Air Resources Board,NET 45 DAYS
755,755_5,8/23/2012,2012-2013,NON-IT Goods," $2,28,760.00 ",USD,MULCH,8170,Each, $28.00 ,alliance distributing,Mulch,Forestry byproducts,Non edible plant and forestry products,Mineral and Textile and Inedible Plant and Animal Materials,Transportation,NET 45 DAYS
756,756_1,8/15/2013,2013-2014,NON-IT Goods, $130.50 ,USD,Office Supplies,1,Each, $130.50 ,"TAGG Industries, Inc.",Time cards or sheets,Office time recording machines and accessories,Office machines and their supplies and accessories,Office Equipment and Accessories and Supplies,Correctional Health Care Services,NET 30 DAYS
756,756_2,8/23/2012,2012-2013,NON-IT Goods," $2,28,760.00 ",USD,mulch,8170,Each, $28.00 ,alliance distributing,Mulch,Forestry byproducts,Non edible plant and forestry products,Mineral and Textile and Inedible Plant and Animal Materials,Transportation,NET 30 DAYS
757,757_1,8/15/2013,2013-2014,NON-IT Goods, $216.18 ,USD,Maintence Equipment,1,Each, $216.18 ,PLANMECA USA INC,Power signal distribution switch,Electrical switches and accessories,Electrical equipment and components and supplies,Electrical Systems and Lighting and Components and Accessories and Supplies,Correctional Health Care Services,NET 30 DAYS
758,758_1,05-06-2014,2013-2014,NON-IT Goods," $28,207.40 ",USD,Sales tax,1,Each," $28,207.40 ",Systems & Space Inc,Sales tax,Taxes other than income tax,Taxation,Politics and Civic Affairs Services,Library,Unspecified
758,758_2,8/23/2012,2012-2013,NON-IT Goods," $25,000.00 ",USD,safety glasses,25000,Each, $1.00 ,Prison Industry Authority,Safety glasses,Vision protection and accessories,Personal safety and protection,Defense and Law Enforcement and Security and Safety Equipment and Supplies,Transportation,Unspecified
759,759_1,8/24/2012,2012-2013,NON-IT Goods," $4,773.00 ",USD,"1 3 Box GT obturator 20/.10 6/pk GTOB20106 42.6 127.80
2 3 Box Gt obturator 20/.08 6/pk GTOB20086 42.6 127.80
3 3 Box Gt obturators 20/.06 6/pk GTOB20066 42.6 127.80
4 3 Box GT obturator 20/.04 6/pk GTOB20106 42.6 127.80
5 3 Box GT obturator 30/.10 6/",1,Each," $4,773.00 ",Tulsa Dental Products,Surgical obturators,Surgical bougies and sounds and obturators and related products,Surgical products,Medical Equipment and Accessories and Supplies,Correctional Health Care Services,Unspecified
760,760_1,8/24/2012,2012-2013,NON-IT Goods," $35,000.00 ",USD,golden state parcel service,1,Each," $35,000.00 ",Golden State Overnight,Letter or small parcel local delivery services,Postal and small parcel and courier services,Mail and cargo transport,Transportation and Storage and Mail Services,Transportation,NET 45 DAYS
760,760_2,8/16/2013,2013-2014,NON-IT Goods, $723.30 ,USD,Food Supplies,1,Each, $723.30 ,"San Joaquin Distributors, Inc.",Domestic disposable food containers,Domestic disposable kitchenware,Domestic kitchenware and kitchen supplies,Domestic Appliances and Supplies and Consumer Electronic Products,Correctional Health Care Services,NET 45 DAYS
761,761_1,9/15/2014,2014-2015,NON-IT Goods," $20,880.00 ",USD,McLeod fire line tool,360,Each, $58.00 ,Street Service and Supply,Hoes,"Agriculture, forestry and garden handtools",Hand tools,Tools and General Machinery,Transportation,NET 45 DAYS
761,761_2,8/16/2013,2013-2014,NON-IT Goods," $23,872.00 ",USD,dry fish food pellets,1,Each," $23,872.00 ","Nelson & Sons, Inc",Fish food pellets,Fish food,Animal feed,Live Plant and Animal Material and Accessories and Supplies,Fish and Wildlife,NET 45 DAYS
761,761_3,9/15/2014,2014-2015,NON-IT Goods," $10,800.00 ",USD,"3/8""",240,Each, $45.00 ,Street Service and Supply,Socket sets,Wrenches and drivers,Hand tools,Tools and General Machinery,Transportation,NET 45 DAYS
761,761_4,9/15/2014,2014-2015,NON-IT Goods," $14,640.00 ",USD,"1/2""",240,Each, $61.00 ,Street Service and Supply,Socket sets,Wrenches and drivers,Hand tools,Tools and General Machinery,Transportation,NET 45 DAYS
762,762_1,09-06-2015,2014-2015,NON-IT Goods," $6,008.82 ",USD,traffic sign,1,Each," $6,008.82 ",ALBRIGHT SEED COMPANY,Traffic signs,Signage,Signage and accessories,Published Products,Transportation,NET 30 DAYS
762,762_2,8/24/2012,2012-2013,NON-IT Goods," $38,619.60 ",USD,"PLASTIC CLEAR BAGS, 10""X15"", 31 LBS",1,Each," $38,619.60 ",California Veteran Supply Inc.,Plastic bags,Bags,Containers and storage,Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies,Corrections and Rehabilitation,NET 30 DAYS
762,762_3,8/16/2013,2013-2014,IT Goods," $1,091.80 ",USD,"ADOBE ACROBAT XI PRO V.11 LICENSE 1 USER LEVEL 2 CLP WIN,MAC, UNIVERSAL ENGLISH",4,Each, $272.95 ,"Ablegov, Inc.",Project management software,Business function specific software,Software,Information Technology Broadcasting and Telecommunications,Forestry and Fire Protection,NET 30 DAYS
763,763_1,9/15/2014,2014-2015,NON-IT Goods," $16,203.10 ",USD,Potable Water Trailer,1,Each," $16,203.10 ",West-Mark,,,,,Forestry and Fire Protection,Unspecified
763,763_2,8/24/2012,2012-2013,NON-IT Goods," $2,29,755.00 ",USD,mulch,8670,Each, $26.50 ,MAIN STREET MATERIALS INC,Mulch,Forestry byproducts,Non edible plant and forestry products,Mineral and Textile and Inedible Plant and Animal Materials,Transportation,Unspecified
763,763_3,8/21/2013,2013-2014,NON-IT Goods," $33,147.00 ",USD,"Truck, 4X4 Chipper Body as described meeting the requirements of the
attached specification 2320-2046",1,Each," $33,147.00 ",Downtown Ford Sales,Delivery trucks,Product and material transport vehicles,Motor vehicles,Commercial and Military and Private Vehicles and their Accessories and Components,Conservation Corps,Unspecified
763,763_4,8/21/2013,2013-2014,NON-IT Goods," $22,851.00 ",USD,"Arbor Box and installation.
      Meeting the requirements of the attached specification 2320-2046",1,Each," $22,851.00 ",Downtown Ford Sales,Dry freight container,Freight containers,Containers and storage,Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies,Conservation Corps,Unspecified
764,764_1,8/20/2013,2013-2014,NON-IT Goods," $11,400.00 ",USD,2.5MM Classic Fry,20000,Each, $0.57 ,"Nelson & Sons, Inc",Fish food pellets,Fish food,Animal feed,Live Plant and Animal Material and Accessories and Supplies,Fish and Wildlife,NET 45 DAYS
764,764_2,8/24/2012,2012-2013,IT Services," $21,308.67 ",USD,Hotel rooms on going fire,1,Each," $21,308.67 ",Discovery Inn,Fresh combination meals,Packaged combination meals,Prepared and preserved foods,Food Beverage and Tobacco Products,Forestry and Fire Protection,NET 45 DAYS
764,764_3,8/20/2013,2013-2014,NON-IT Goods," $9,500.00 ",USD,4.5MM Trout Flt,20000,Each, $0.48 ,"Nelson & Sons, Inc",Fish food pellets,Fish food,Animal feed,Live Plant and Animal Material and Accessories and Supplies,Fish and Wildlife,NET 45 DAYS
764,764_4,8/20/2013,2013-2014,NON-IT Goods," $1,444.00 ",USD,1.5MM Classic Fry Flt,2000,Each, $0.72 ,"Nelson & Sons, Inc",Fish food pellets,Fish food,Animal feed,Live Plant and Animal Material and Accessories and Supplies,Fish and Wildlife,NET 45 DAYS
764,764_5,09-06-2015,2014-2015,NON-IT Goods," $9,900.00 ",USD,new attenator for stock,1,Each," $9,900.00 ",Energy Absorption Systems Inc,Mechanized ground support system spare parts or accessories,Mechanized ground support systems,Mining and quarrying machinery and equipment,Mining and Well Drilling Machinery and Accessories,Transportation,NET 45 DAYS
765,765_1,8/20/2013,2013-2014,IT Goods," $5,691.58 ",USD,"Multi-Functional Digital Color Copier with Inner Finisher/Stapler, Data
Security Kit, and 120V/20AMP Surge Protector.",1,Each," $5,691.58 ","Smile Business Products, Inc",Photocopiers,Duplicating machines,Office machines and their supplies and accessories,Office Equipment and Accessories and Supplies,Fish and Wildlife,NET 30 DAYS
765,765_2,6/23/2015,2014-2015,IT Goods," $23,838.75 ",USD,migrate to office 365,1,Each," $23,838.75 ",CompuCom Systems inc.,License management software,Business function specific software,Software,Information Technology Broadcasting and Telecommunications,Fair Political Practices Commission,NET 30 DAYS
765,765_3,8/20/2013,2013-2014,IT Goods," $8,100.00 ",USD,5-Year Maintenance Agreement,60,Each, $135.00 ,"Smile Business Products, Inc",Photocopiers,Duplicating machines,Office machines and their supplies and accessories,Office Equipment and Accessories and Supplies,Fish and Wildlife,NET 30 DAYS
765,765_4,8/25/2012,2012-2013,NON-IT Goods," $6,333.24 ",USD,Safety supplies on going fire,1,Each," $6,333.24 ",Equipment Direct,Medical x ray darkroom equipment or supplies,Medical imaging processing equipment and supplies,Medical diagnostic imaging and nuclear medicine products,Medical Equipment and Accessories and Supplies,Forestry and Fire Protection,NET 30 DAYS
766,766_1,8/26/2012,2012-2013,NON-IT Services," $4,592.00 ",USD,Hotel Rooms on going fire,1,Each," $4,592.00 ",Best Western Plus,Double room,Hotel rooms,Hotels and lodging and meeting facilities,Travel and Food and Lodging and Entertainment Services,Forestry and Fire Protection,NET 60 DAYS
766,766_2,8/21/2013,2013-2014,NON-IT Goods," $72,474.00 ",USD,"Project Management, Installation Start-up and Commissioning of Upgrading
Tunnel Heating and CVS Systems.",1,Each," $72,474.00 ",HORIBA Automotive Test Systems,Air pollutant samplers,Sampling equipment,Laboratory and scientific equipment,Laboratory and Measuring and Observing and Testing Equipment,Air Resources Board,NET 60 DAYS
766,766_3,8/21/2013,2013-2014,NON-IT Goods," $14,705.00 ",USD,Heated Bad Rack,1,Each," $14,705.00 ",HORIBA Automotive Test Systems,Air pollutant samplers,Sampling equipment,Laboratory and scientific equipment,Laboratory and Measuring and Observing and Testing Equipment,Air Resources Board,NET 60 DAYS
766,766_4,8/21/2013,2013-2014,NON-IT Goods," $84,636.00 ",USD,Mexa TCS Simulator,1,Each," $84,636.00 ",HORIBA Automotive Test Systems,Air pollutant samplers,Sampling equipment,Laboratory and scientific equipment,Laboratory and Measuring and Observing and Testing Equipment,Air Resources Board,NET 60 DAYS
766,766_5,9/16/2014,2014-2015,NON-IT Goods," $33,950.00 ",USD,Bobcat Collars,14,Each," $2,425.00 ",ADVANCED TELEMETRY SYSTEMS,Animal collars,Harness goods,Saddlery and harness goods,Live Plant and Animal Material and Accessories and Supplies,Fish and Wildlife,NET 60 DAYS
766,766_6,9/16/2014,2014-2015,NON-IT Goods, $150.00 ,USD,IrDA comm Interface,1,Each, $150.00 ,ADVANCED TELEMETRY SYSTEMS,Satellite digital audio radio service integrated circuit,Integrated circuits,Printed circuits and integrated circuits and microassemblies,Electronic Components and Supplies,Fish and Wildlife,NET 60 DAYS
766,766_7,9/16/2014,2014-2015,NON-IT Goods," $2,688.00 ",USD,satellite monthly service,168,Each, $16.00 ,ADVANCED TELEMETRY SYSTEMS,Satellite digital audio radio service integrated circuit,Integrated circuits,Printed circuits and integrated circuits and microassemblies,Electronic Components and Supplies,Fish and Wildlife,NET 60 DAYS
766,766_8,8/21/2013,2013-2014,NON-IT Goods," $1,15,352.00 ",USD,"CVS for Medium Duty 1066 Compliant (1800SCFM) Wall Mounted Filter Box,
Sao and Tunnel",1,Each," $1,15,352.00 ",HORIBA Automotive Test Systems,Air pollutant samplers,Sampling equipment,Laboratory and scientific equipment,Laboratory and Measuring and Observing and Testing Equipment,Air Resources Board,NET 60 DAYS
766,766_9,8/21/2013,2013-2014,NON-IT Goods," $1,13,407.00 ",USD,Dilution Tunnel Heating Systems includes Heating Tunnel Upgrade for 1066.,1,Each," $1,13,407.00 ",HORIBA Automotive Test Systems,Air pollutant samplers,Sampling equipment,Laboratory and scientific equipment,Laboratory and Measuring and Observing and Testing Equipment,Air Resources Board,NET 60 DAYS
767,767_1,12-06-2015,2014-2015,NON-IT Goods," $1,55,959.00 ",USD,"Tunnel heating-Engine Side
     
     (2.0)",1,Each," $1,55,959.00 ",Unknown,Tunnel construction and repair service,Infrastructure building and surfacing and paving services,Heavy construction services,Building and Facility Construction and Maintenance Services,Air Resources Board,NET 60 DAYS
767,767_2,12-06-2015,2014-2015,NON-IT Goods," $41,656.00 ",USD,"CDTCS-5000
     
     (6.0)",1,Each," $41,656.00 ",Unknown,Tunnel construction and repair service,Infrastructure building and surfacing and paving services,Heavy construction services,Building and Facility Construction and Maintenance Services,Air Resources Board,NET 60 DAYS
767,767_3,12-06-2015,2014-2015,NON-IT Goods," $1,55,959.00 ",USD,"Tunnel Heating-Chassis Side
     
     (1.0)",1,Each," $1,55,959.00 ",Unknown,Tunnel construction and repair service,Infrastructure building and surfacing and paving services,Heavy construction services,Building and Facility Construction and Maintenance Services,Air Resources Board,NET 60 DAYS
767,767_4,12-06-2015,2014-2015,NON-IT Goods," $36,907.00 ",USD,"Project Management
  
  (1.1)",1,Each," $36,907.00 ",Unknown,Tunnel construction and repair service,Infrastructure building and surfacing and paving services,Heavy construction services,Building and Facility Construction and Maintenance Services,Air Resources Board,NET 60 DAYS
767,767_5,12-06-2015,2014-2015,NON-IT Goods," $10,067.00 ",USD,"Start up: Tunnel Heating-Chassis side
  
  (1.2)",1,Each," $10,067.00 ",Unknown,Tunnel construction and repair service,Infrastructure building and surfacing and paving services,Heavy construction services,Building and Facility Construction and Maintenance Services,Air Resources Board,NET 60 DAYS
767,767_6,12-06-2015,2014-2015,NON-IT Goods," $36,907.00 ",USD,"Project Management
  
  (2.1)",1,Each," $36,907.00 ",Unknown,Tunnel construction and repair service,Infrastructure building and surfacing and paving services,Heavy construction services,Building and Facility Construction and Maintenance Services,Air Resources Board,NET 60 DAYS
767,767_7,12-06-2015,2014-2015,NON-IT Goods," $10,067.00 ",USD,"Start Up: Tunnel Heating-Engine Side
  
  (2.2)",1,Each," $10,067.00 ",Unknown,Tunnel construction and repair service,Infrastructure building and surfacing and paving services,Heavy construction services,Building and Facility Construction and Maintenance Services,Air Resources Board,NET 60 DAYS
767,767_8,12-06-2015,2014-2015,NON-IT Goods," $1,79,949.00 ",USD,"Sample Zone/""Y"" Duct Heating System
     
     (3.0)",1,Each," $1,79,949.00 ",Unknown,Tunnel construction and repair service,Infrastructure building and surfacing and paving services,Heavy construction services,Building and Facility Construction and Maintenance Services,Air Resources Board,NET 60 DAYS
767,767_9,12-06-2015,2014-2015,NON-IT Goods," $70,908.00 ",USD,"Ducting Modifications to replace union box & Filter box
     
     (4.0)",1,Each," $70,908.00 ",Unknown,Tunnel construction and repair service,Infrastructure building and surfacing and paving services,Heavy construction services,Building and Facility Construction and Maintenance Services,Air Resources Board,NET 60 DAYS
767,767_10,12-06-2015,2014-2015,NON-IT Goods," $39,030.00 ",USD,"Option: Dilition Air Heater  (one for chassis and engine side)
     
     (5.0)",2,Each," $19,515.00 ",Unknown,Tunnel construction and repair service,Infrastructure building and surfacing and paving services,Heavy construction services,Building and Facility Construction and Maintenance Services,Air Resources Board,NET 60 DAYS
767,767_11,8/27/2012,2012-2013,IT Goods, $535.88 ,USD,Brother Fax Machine 4750E,1,Each, $535.88 ,National Office Solutions,Laser fax machine,Duplicating machines,Office machines and their supplies and accessories,Office Equipment and Accessories and Supplies,Correctional Health Care Services,NET 60 DAYS
767,767_12,06-10-2014,2014-2015,NON-IT Goods," $20,286.00 ",USD,DRY KILN MIXING SALT FOR FISH TREATMENT.,3528,Each, $5.75 ,Stanislaus Farm Supply,Organic salts or its substitutes,Organic derivatives and substituted compounds,Compounds and mixtures,Chemicals including Bio Chemicals and Gas Materials,Fish and Wildlife,NET 60 DAYS
767,767_13,8/21/2013,2013-2014,IT Goods," $4,800.66 ",USD,Laser Printer purhcase,1,Each," $4,800.66 ",Western Blue Corporation,Laser printers,Computer printers,Computer Equipment and Accessories,Information Technology Broadcasting and Telecommunications,Corrections and Rehabilitation,NET 60 DAYS
768,768_1,8/22/2013,2013-2014,NON-IT Goods," $1,76,343.85 ",USD,Long term retardant,88615,Each, $1.99 ,ICL Performance Products LP,Fire suppression foam or similar compounds,Fire fighting equipment,Fire protection,Defense and Law Enforcement and Security and Safety Equipment and Supplies,Forestry and Fire Protection,NET 45 DAYS
768,768_2,9/16/2014,2014-2015,NON-IT Services," $30,000.00 ",USD,Expert Witness,1,Each," $30,000.00 ",Mason & Mason Real Estate Appraisers & Consultants,Expert witness service,Compensated legal participation services,Legal services,Management and Business Professionals and Administrative Services,Transportation,NET 45 DAYS
768,768_3,09-06-2015,2014-2015,NON-IT Services," $16,776.00 ",USD,parking lot sweeping and steam cleaning,1,Each," $16,776.00 ",Clark Services,Parking lot or road sweeping services,Infrastructure maintenance and repair services,Building and facility maintenance and repair services,Building and Facility Construction and Maintenance Services,Motor Vehicles,NET 45 DAYS
768,768_4,8/28/2012,2012-2013,NON-IT Goods," $1,73,136.00 ",USD,Solid Particle Counter as described in 6635-2136.,2,Each," $86,568.00 ","Sumrall Solutions, LLC",Air samplers or collectors,Sampling equipment,Laboratory and scientific equipment,Laboratory and Measuring and Observing and Testing Equipment,Air Resources Board,NET 45 DAYS
769,769_1,8/27/2012,2012-2013,NON-IT Goods," $15,280.84 ",USD,Electrical accessories,1,Each," $15,280.84 ",LINGO INDUSTRIAL ELECTRONICS,Electrical accessories or supplies manufacture services,Manufacture of electrical goods,Manufacture of electrical goods and precision instruments,Industrial Production and Manufacturing Services,Transportation,Unspecified
769,769_2,8/23/2013,2013-2014,NON-IT Services," $39,282.20 ",USD,"Bell UH1-B Helicopter
  F.A.A.# N806SB",1,Each," $39,282.20 ","AMBROSINI HELICOPTERS, INC.",Helicopter services,Passenger air transportation,Passenger transport,Transportation and Storage and Mail Services,Forestry and Fire Protection,Unspecified
770,770_1,8/28/2012,2012-2013,NON-IT Services," $6,20,000.00 ",USD,Reimbursement for travel services,1,Each," $6,20,000.00 ",California Tax Education Council,Tax advisory services,Taxation issues and preparation,Accounting and bookkeeping services,Financial and Insurance Services,Franchise Tax Board,NET 30 DAYS
770,770_2,8/23/2013,2013-2014,NON-IT Goods," $1,145.00 ",USD,Medical Supplies,1,Each," $1,145.00 ",McKesson Medical - Surgical Minnesota Su,Medical exam or non surgical procedure gloves,Medical gloves and accessories,Medical apparel and textiles,Medical Equipment and Accessories and Supplies,Correctional Health Care Services,NET 30 DAYS
770,770_3,9/17/2014,2014-2015,NON-IT Goods," $3,760.00 ",USD,"Power Distribution systems used from generator to tent units for
firefighting crews",4,Each, $940.00 ,Rezek Equipment,Light tower,Portable and Temporary Lighting and accessories,Lighting Fixtures and Accessories,Electrical Systems and Lighting and Components and Accessories and Supplies,Forestry and Fire Protection,NET 30 DAYS
770,770_4,9/17/2014,2014-2015,NON-IT Goods," $3,696.00 ",USD,Lighting systems used for firefighter safety in sleeping areas and road way.,8,Each, $462.00 ,Rezek Equipment,Light tower,Portable and Temporary Lighting and accessories,Lighting Fixtures and Accessories,Electrical Systems and Lighting and Components and Accessories and Supplies,Forestry and Fire Protection,NET 30 DAYS
770,770_5,9/17/2014,2014-2015,NON-IT Goods," $4,600.00 ",USD,"Mobile food staging system- refer used to provide firefighter health and
safety storage for food.",4,Each," $1,150.00 ",Rezek Equipment,Light tower,Portable and Temporary Lighting and accessories,Lighting Fixtures and Accessories,Electrical Systems and Lighting and Components and Accessories and Supplies,Forestry and Fire Protection,NET 30 DAYS
771,771_1,04-10-2012,2012-2013,NON-IT Goods," $6,59,699.97 ",USD,"In accordabce with California Specification #241-2246 of five (5) pages, dated July 13, 2012",3,Each," $2,19,899.99 ",Kassbohrer All Terrain Vehicles,Snow blowers,Earth moving machinery,Heavy construction machinery and equipment,Building and Construction Machinery and Accessories,Parks & Recreation,NET 30 DAYS
771,771_2,8/26/2013,2013-2014,NON-IT Goods," $1,80,684.00 ",USD,"Truck Tractor, Day Cab, 4X2, Single Rear Axle, see attached truck specifications.",2,Each," $90,342.00 ",Bonander Truck,Low cab forward tractors,Truck tractors,Motor vehicles,Commercial and Military and Private Vehicles and their Accessories and Components,Fish and Wildlife,NET 30 DAYS
771,771_3,09-06-2015,2014-2015,NON-IT Goods," $53,251.20 ",USD,Enchiladas,1,Each," $53,251.20 ",Seafood Dimensions Intn'l Inc.,Frozen combination meals,Packaged combination meals,Prepared and preserved foods,Food Beverage and Tobacco Products,Corrections and Rehabilitation,NET 30 DAYS
772,772_1,8/28/2012,2012-2013,NON-IT Goods," $16,000.00 ",USD,Safety glasses,16000,Each, $1.00 ,Prison Industry Authority,Safety glasses,Vision protection and accessories,Personal safety and protection,Defense and Law Enforcement and Security and Safety Equipment and Supplies,Transportation,Unspecified
772,772_2,9/25/2014,2014-2015,NON-IT Goods," $20,295.00 ",USD,"ASQ-3 STARTER KIT, ENGLISH
   
   Please complete the cost worksheet #1 included in the
solicitation package and enter the total amount (including shipping) for
this line item.",90,Each, $225.50 ,Brookes Publishing,Study skills instructional materials,Life skills resources instructional materials,Developmental and professional teaching aids and materials and accessories and supplies,Musical Instruments and Games and Toys and Arts and Crafts and Educational Equipment and Materials and Accessories and Supplies,Education,Unspecified
772,772_3,9/25/2014,2014-2015,NON-IT Goods," $7,892.50 ",USD,"ASQ-SE QUESTIONNAIRES, SPANISH
   
   Please complete the cost worksheet #2 included in the solicitation
package and enter the total amount (including shipping) for this line item.",55,Each, $143.50 ,Brookes Publishing,Study skills instructional materials,Life skills resources instructional materials,Developmental and professional teaching aids and materials and accessories and supplies,Musical Instruments and Games and Toys and Arts and Crafts and Educational Equipment and Materials and Accessories and Supplies,Education,Unspecified
772,772_4,9/25/2014,2014-2015,NON-IT Goods," $14,206.50 ",USD,"ASQ-3 QUESTIONNAIRES, SPANISH
   
   Please complete the cost worksheet #3 included in the
solicitation package and enter the total amount (including shipping) for
this line item.",77,Each, $184.50 ,Brookes Publishing,Study skills instructional materials,Life skills resources instructional materials,Developmental and professional teaching aids and materials and accessories and supplies,Musical Instruments and Games and Toys and Arts and Crafts and Educational Equipment and Materials and Accessories and Supplies,Education,Unspecified
772,772_5,9/25/2014,2014-2015,NON-IT Goods," $13,468.50 ",USD,"ASQ-SE STARTER KIT, ENGLISH
   
   Please complete the cost worksheet #4 included in the
solicitation package and enter the total amount (including shipping) for
this line item.",73,Each, $184.50 ,Brookes Publishing,Study skills instructional materials,Life skills resources instructional materials,Developmental and professional teaching aids and materials and accessories and supplies,Musical Instruments and Games and Toys and Arts and Crafts and Educational Equipment and Materials and Accessories and Supplies,Education,Unspecified
772,772_6,12-06-2015,2014-2015,NON-IT Goods," $16,800.00 ",USD,On-site Installation,2,Each," $8,400.00 ",Lotus Consulting,Hydrocarbon tackifier,Resins,Resins and rosins and other resin derived materials,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,Air Resources Board,Unspecified
772,772_7,12-06-2015,2014-2015,NON-IT Goods," $1,27,095.00 ",USD,"TRACE HYDROCARBON GAS CHROMATOGRAPH FOR MEASUREMENT OF C2-C12
HYDROCARBON IN VEHICLE EXHAUST",2,Each," $63,547.50 ",Lotus Consulting,Hydrocarbon tackifier,Resins,Resins and rosins and other resin derived materials,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,Air Resources Board,Unspecified
772,772_8,8/26/2013,2013-2014,NON-IT Services," $43,925.00 ",USD,Trailers to support Incident base Swedes Fire CABTU010969,1,Each," $43,925.00 ",TOZIERS FIRE SUPPORT LLC,Forest or wilderness firefighting services,Fire services,Public order and safety,National Defense and Public Order and Security and Safety Services,Forestry and Fire Protection,Unspecified
772,772_9,12-06-2015,2014-2015,NON-IT Goods," $27,200.00 ",USD,Training/Assistance,2,Each," $13,600.00 ",Lotus Consulting,Hydrocarbon tackifier,Resins,Resins and rosins and other resin derived materials,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,Air Resources Board,Unspecified
773,773_1,10-06-2015,2014-2015,NON-IT Goods," $7,390.00 ",USD,cereal,1,Each," $7,390.00 ",Unknown,Ready to eat or hot cereals,Processed cereals,Cereal and pulse products,Food Beverage and Tobacco Products,Corrections and Rehabilitation,NET 30 DAYS
